# RD,Action Code,State Code,County Code,Site ID,Parameter,POC,Sample Duration,Unit,Method,Date,Start Time,Sample Value,Null Data Code,Sampling Frequency
RD,I,29,99,15,12128,2,7,1,85,20080918,0:00,,AN,1
RD,I,29,99,15,12128,2,7,1,85,20080919,0:00,2.106,,1
RD,I,29,99,15,12128,2,7,1,85,20080920,0:00,4.15,,1
RD,I,29,99,15,12128,2,7,1,85,20080921,0:00,2.984,,1
RD,I,29,99,15,12128,2,7,1,85,20080922,0:00,2.15,,1
RD,I,29,99,15,12128,2,7,1,85,20080923,0:00,1.945,,1
RD,I,29,99,15,12128,2,7,1,85,20080924,0:00,0.315,,1
RD,I,29,99,15,12128,2,7,1,85,20080925,0:00,1.041,,1
RD,I,29,99,15,12128,2,7,1,85,20080926,0:00,0.064,,1
RD,I,29,99,15,12128,2,7,1,85,20080927,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20080928,0:00,0.392,,1
RD,I,29,99,15,12128,2,7,1,85,20080929,0:00,0.971,,1
RD,I,29,99,15,12128,2,7,1,85,20080930,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081001,0:00,0.044,,1
RD,I,29,99,15,12128,2,7,1,85,20081002,0:00,0.149,,1
RD,I,29,99,15,12128,2,7,1,85,20081003,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081004,0:00,1.418,,1
RD,I,29,99,15,12128,2,7,1,85,20081005,0:00,2.026,,1
RD,I,29,99,15,12128,2,7,1,85,20081006,0:00,,AQ,1
RD,I,29,99,15,12128,2,7,1,85,20081007,0:00,1.693,,1
RD,I,29,99,15,12128,2,7,1,85,20081008,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081009,0:00,,AQ,1
RD,I,29,99,15,12128,2,7,1,85,20081010,0:00,,AQ,1
RD,I,29,99,15,12128,2,7,1,85,20081011,0:00,,AQ,1
RD,I,29,99,15,12128,2,7,1,85,20081012,0:00,,AQ,1
RD,I,29,99,15,12128,2,7,1,85,20081013,0:00,2.105,,1
RD,I,29,99,15,12128,2,7,1,85,20081014,0:00,0.715,,1
RD,I,29,99,15,12128,2,7,1,85,20081015,0:00,1.641,,1
RD,I,29,99,15,12128,2,7,1,85,20081016,0:00,0.173,,1
RD,I,29,99,15,12128,2,7,1,85,20081017,0:00,0.15,,1
RD,I,29,99,15,12128,2,7,1,85,20081018,0:00,0.336,,1
RD,I,29,99,15,12128,2,7,1,85,20081019,0:00,0.575,,1
RD,I,29,99,15,12128,2,7,1,85,20081020,0:00,0.049,,1
RD,I,29,99,15,12128,2,7,1,85,20081021,0:00,5.317,,1
RD,I,29,99,15,12128,2,7,1,85,20081022,0:00,10.147,,1
RD,I,29,99,15,12128,2,7,1,85,20081023,0:00,1.936,,1
RD,I,29,99,15,12128,2,7,1,85,20081024,0:00,0.212,,1
RD,I,29,99,15,12128,2,7,1,85,20081025,0:00,0.034,,1
RD,I,29,99,15,12128,2,7,1,85,20081026,0:00,0.055,,1
RD,I,29,99,15,12128,2,7,1,85,20081027,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081028,0:00,0.046,,1
RD,I,29,99,15,12128,2,7,1,85,20081029,0:00,0.175,,1
RD,I,29,99,15,12128,2,7,1,85,20081030,0:00,0.856,,1
RD,I,29,99,15,12128,2,7,1,85,20081031,0:00,2.007,,1
RD,I,29,99,15,12128,2,7,1,85,20081101,0:00,1.894,,1
RD,I,29,99,15,12128,2,7,1,85,20081102,0:00,0.912,,1
RD,I,29,99,15,12128,2,7,1,85,20081103,0:00,2.939,,1
RD,I,29,99,15,12128,2,7,1,85,20081104,0:00,2.222,,1
RD,I,29,99,15,12128,2,7,1,85,20081105,0:00,4.62,,1
RD,I,29,99,15,12128,2,7,1,85,20081106,0:00,0.226,,1
RD,I,29,99,15,12128,2,7,1,85,20081107,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081108,0:00,0.037,,1
RD,I,29,99,15,12128,2,7,1,85,20081109,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081110,0:00,1.88,,1
RD,I,29,99,15,12128,2,7,1,85,20081111,0:00,1.608,,1
RD,I,29,99,15,12128,2,7,1,85,20081112,0:00,0.89,,1
RD,I,29,99,15,12128,2,7,1,85,20081113,0:00,1.186,,1
RD,I,29,99,15,12128,2,7,1,85,20081114,0:00,0.037,,1
RD,I,29,99,15,12128,2,7,1,85,20081115,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081116,0:00,0.034,,1
RD,I,29,99,15,12128,2,7,1,85,20081117,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081118,0:00,1.05,,1
RD,I,29,99,15,12128,2,7,1,85,20081119,0:00,0.124,,1
RD,I,29,99,15,12128,2,7,1,85,20081120,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081121,0:00,,AQ,1
RD,I,29,99,15,12128,2,7,1,85,20081122,0:00,0.463,,1
RD,I,29,99,15,12128,2,7,1,85,20081123,0:00,0.539,,1
RD,I,29,99,15,12128,2,7,1,85,20081124,0:00,0.034,,1
RD,I,29,99,15,12128,2,7,1,85,20081125,0:00,1.884,,1
RD,I,29,99,15,12128,2,7,1,85,20081126,0:00,5.557,,1
RD,I,29,99,15,12128,2,7,1,85,20081127,0:00,0.084,,1
RD,I,29,99,15,12128,2,7,1,85,20081128,0:00,0.449,,1
RD,I,29,99,15,12128,2,7,1,85,20081129,0:00,2.389,,1
RD,I,29,99,15,12128,2,7,1,85,20081130,0:00,0.032,,1
RD,I,29,99,15,12128,2,7,1,85,20081201,0:00,0.049,,1
RD,I,29,99,15,12128,2,7,1,85,20081202,0:00,0.323,,1
RD,I,29,99,15,12128,2,7,1,85,20081203,0:00,0.092,,1
RD,I,29,99,15,12128,2,7,1,85,20081204,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081205,0:00,,AJ,1
RD,I,29,99,15,12128,2,7,1,85,20081206,0:00,0.079,,1
RD,I,29,99,15,12128,2,7,1,85,20081207,0:00,1.503,,1
RD,I,29,99,15,12128,2,7,1,85,20081208,0:00,1.456,,1
RD,I,29,99,15,12128,2,7,1,85,20081209,0:00,0.493,,1
RD,I,29,99,15,12128,2,7,1,85,20081210,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081211,0:00,0.09,,1
RD,I,29,99,15,12128,2,7,1,85,20081212,0:00,0.488,,1
RD,I,29,99,15,12128,2,7,1,85,20081213,0:00,0.574,,1
RD,I,29,99,15,12128,2,7,1,85,20081214,0:00,0.266,,1
RD,I,29,99,15,12128,2,7,1,85,20081215,0:00,0.052,,1
RD,I,29,99,15,12128,2,7,1,85,20081216,0:00,0.796,,1
RD,I,29,99,15,12128,2,7,1,85,20081217,0:00,0.533,,1
RD,I,29,99,15,12128,2,7,1,85,20081218,0:00,2.187,,1
RD,I,29,99,15,12128,2,7,1,85,20081219,0:00,0.074,,1
RD,I,29,99,15,12128,2,7,1,85,20081220,0:00,0.336,,1
RD,I,29,99,15,12128,2,7,1,85,20081221,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081222,0:00,0.787,,1
RD,I,29,99,15,12128,2,7,1,85,20081223,0:00,0.865,,1
RD,I,29,99,15,12128,2,7,1,85,20081224,0:00,0.207,,1
RD,I,29,99,15,12128,2,7,1,85,20081225,0:00,0.257,,1
RD,I,29,99,15,12128,2,7,1,85,20081226,0:00,0.252,,1
RD,I,29,99,15,12128,2,7,1,85,20081227,0:00,0.052,,1
RD,I,29,99,15,12128,2,7,1,85,20081228,0:00,0,,1
RD,I,29,99,15,12128,2,7,1,85,20081229,0:00,0.216,,1
RD,I,29,99,15,12128,2,7,1,85,20081230,0:00,0.241,,1
RD,I,29,99,15,12128,2,7,1,85,20081231,0:00,0.24,,1
RD,I,29,99,20,12128,1,7,1,113,20080403,0:00,4.455,,3
RD,I,29,99,20,12128,1,7,1,113,20080406,0:00,5.888,,3
RD,I,29,99,20,12128,1,7,1,113,20080409,0:00,0.29,,3
RD,I,29,99,20,12128,1,7,1,113,20080412,0:00,0.015,,3
RD,I,29,99,20,12128,1,7,1,113,20080415,0:00,0.87,,3
RD,I,29,99,20,12128,1,7,1,113,20080418,0:00,1.47,,3
RD,I,29,99,20,12128,1,7,1,113,20080421,0:00,6.6,,3
RD,I,29,99,20,12128,1,7,1,113,20080424,0:00,1.311,,3
RD,I,29,99,20,12128,1,7,1,113,20080427,0:00,0.049,,3
RD,I,29,99,20,12128,1,7,1,113,20080430,0:00,1.256,,3
RD,I,29,99,20,12128,1,7,1,113,20080503,0:00,0.149,,3
RD,I,29,99,20,12128,1,7,1,113,20080506,0:00,0.554,,3
RD,I,29,99,20,12128,1,7,1,113,20080509,0:00,0.109,,3
RD,I,29,99,20,12128,1,7,1,113,20080512,0:00,1.059,,3
RD,I,29,99,20,12128,1,7,1,113,20080515,0:00,0.064,,3
RD,I,29,99,20,12128,1,7,1,113,20080518,0:00,0.045,,3
RD,I,29,99,20,12128,1,7,1,113,20080521,0:00,0.103,,3
RD,I,29,99,20,12128,1,7,1,113,20080524,0:00,,AM,3
RD,I,29,99,20,12128,1,7,1,113,20080527,0:00,0.201,,3
RD,I,29,99,20,12128,1,7,1,113,20080530,0:00,0.388,,3
RD,I,29,99,20,12128,1,7,1,113,20080602,0:00,1.007,,3
RD,I,29,99,20,12128,1,7,1,113,20080605,0:00,0.445,,3
RD,I,29,99,20,12128,1,7,1,113,20080608,0:00,1.047,,3
RD,I,29,99,20,12128,1,7,1,113,20080611,0:00,1.069,,3
RD,I,29,99,20,12128,1,7,1,113,20080614,0:00,0.202,,3
RD,I,29,99,20,12128,1,7,1,113,20080617,0:00,0.001,,3
RD,I,29,99,20,12128,1,7,1,113,20080620,0:00,0.601,,3
RD,I,29,99,20,12128,1,7,1,113,20080623,0:00,0.023,,3
RD,I,29,99,20,12128,1,7,1,113,20080626,0:00,0.081,,3
RD,I,29,99,20,12128,1,7,1,113,20080629,0:00,0.025,,3
RD,I,29,99,20,12128,1,7,1,113,20080701,0:00,0.001,,1
RD,I,29,99,20,12128,1,7,1,113,20080702,0:00,0.222,,1
RD,I,29,99,20,12128,1,7,1,113,20080703,0:00,0.117,,1
RD,I,29,99,20,12128,1,7,1,113,20080704,0:00,,AM,1
RD,I,29,99,20,12128,1,7,1,113,20080705,0:00,1.028,,1
RD,I,29,99,20,12128,1,7,1,113,20080706,0:00,0.617,,1
RD,I,29,99,20,12128,1,7,1,113,20080707,0:00,0.65,,1
RD,I,29,99,20,12128,1,7,1,113,20080708,0:00,0.049,,1
RD,I,29,99,20,12128,1,7,1,113,20080709,0:00,0.024,,1
RD,I,29,99,20,12128,1,7,1,113,20080710,0:00,1.014,,1
RD,I,29,99,20,12128,1,7,1,113,20080711,0:00,,AM,1
RD,I,29,99,20,12128,1,7,1,113,20080712,0:00,0.07,,1
RD,I,29,99,20,12128,1,7,1,113,20080713,0:00,0.044,,1
RD,I,29,99,20,12128,1,7,1,113,20080714,0:00,0.026,,1
RD,I,29,99,20,12128,1,7,1,113,20080715,0:00,0.142,,1
RD,I,29,99,20,12128,1,7,1,113,20080716,0:00,2.667,,1
RD,I,29,99,20,12128,1,7,1,113,20080717,0:00,2.308,,1
RD,I,29,99,20,12128,1,7,1,113,20080718,0:00,0.717,,1
RD,I,29,99,20,12128,1,7,1,113,20080719,0:00,0.099,,1
RD,I,29,99,20,12128,1,7,1,113,20080720,0:00,0.008,,1
RD,I,29,99,20,12128,1,7,1,113,20080721,0:00,0.723,,1
RD,I,29,99,20,12128,1,7,1,113,20080722,0:00,0.49,,1
RD,I,29,99,20,12128,1,7,1,113,20080723,0:00,0.08,,1
RD,I,29,99,20,12128,1,7,1,113,20080724,0:00,2.137,,1
RD,I,29,99,20,12128,1,7,1,113,20080725,0:00,0.879,,1
RD,I,29,99,20,12128,1,7,1,113,20080726,0:00,0.32,,1
RD,I,29,99,20,12128,1,7,1,113,20080727,0:00,1.337,,1
RD,I,29,99,20,12128,1,7,1,113,20080728,0:00,0.355,,1
RD,I,29,99,20,12128,1,7,1,113,20080729,0:00,0.691,,1
RD,I,29,99,20,12128,1,7,1,113,20080730,0:00,0.554,,1
RD,I,29,99,20,12128,1,7,1,113,20080731,0:00,0.335,,1
RD,I,29,99,20,12128,1,7,1,113,20080801,0:00,0.039,,1
RD,I,29,99,20,12128,1,7,1,113,20080802,0:00,0.061,,1
RD,I,29,99,20,12128,1,7,1,113,20080803,0:00,1.119,,1
RD,I,29,99,20,12128,1,7,1,113,20080804,0:00,0.442,,1
RD,I,29,99,20,12128,1,7,1,113,20080805,0:00,1.114,,1
RD,I,29,99,20,12128,1,7,1,113,20080806,0:00,0.025,,1
RD,I,29,99,20,12128,1,7,1,113,20080807,0:00,0.019,,1
RD,I,29,99,20,12128,1,7,1,113,20080808,0:00,0.001,,1
RD,I,29,99,20,12128,1,7,1,113,20080809,0:00,0.001,,1
RD,I,29,99,20,12128,1,7,1,113,20080810,0:00,0.107,,1
RD,I,29,99,20,12128,1,7,1,113,20080811,0:00,0.394,,1
RD,I,29,99,20,12128,1,7,1,113,20080812,0:00,0.591,,1
RD,I,29,99,20,12128,1,7,1,113,20080813,0:00,0.054,,1
RD,I,29,99,20,12128,1,7,1,113,20080814,0:00,0.153,,1
RD,I,29,99,20,12128,1,7,1,113,20080815,0:00,0.409,,1
RD,I,29,99,20,12128,1,7,1,113,20080816,0:00,0.098,,1
RD,I,29,99,20,12128,1,7,1,113,20080817,0:00,0.103,,1
RD,I,29,99,20,12128,1,7,1,113,20080818,0:00,0.303,,1
RD,I,29,99,20,12128,1,7,1,113,20080819,0:00,0.185,,1
RD,I,29,99,20,12128,1,7,1,113,20080820,0:00,0.548,,1
RD,I,29,99,20,12128,1,7,1,113,20080821,0:00,1.295,,1
RD,I,29,99,20,12128,1,7,1,113,20080822,0:00,1.627,,1
RD,I,29,99,20,12128,1,7,1,113,20080823,0:00,1.572,,1
RD,I,29,99,20,12128,1,7,1,113,20080824,0:00,0.201,,1
RD,I,29,99,20,12128,1,7,1,113,20080825,0:00,0.067,,1
RD,I,29,99,20,12128,1,7,1,113,20080826,0:00,0.025,,1
RD,I,29,99,20,12128,1,7,1,113,20080827,0:00,0.369,,1
RD,I,29,99,20,12128,1,7,1,113,20080828,0:00,1.173,,1
RD,I,29,99,20,12128,1,7,1,113,20080829,0:00,0.113,,1
RD,I,29,99,20,12128,1,7,1,113,20080830,0:00,0.322,,1
RD,I,29,99,20,12128,1,7,1,113,20080831,0:00,0.802,,1
RD,I,29,99,20,12128,1,7,1,113,20080901,0:00,2.252,,1
RD,I,29,99,20,12128,1,7,1,113,20080902,0:00,2.301,,1
RD,I,29,99,20,12128,1,7,1,113,20080903,0:00,0.08,,1
RD,I,29,99,20,12128,1,7,1,113,20080904,0:00,0.497,,1
RD,I,29,99,20,12128,1,7,1,113,20080905,0:00,0.023,,1
RD,I,29,99,20,12128,1,7,1,113,20080906,0:00,0.204,,1
RD,I,29,99,20,12128,1,7,1,113,20080907,0:00,0.214,,1
RD,I,29,99,20,12128,1,7,1,113,20080908,0:00,0.834,,1
RD,I,29,99,20,12128,1,7,1,113,20080909,0:00,0.035,,1
RD,I,29,99,20,12128,1,7,1,113,20080910,0:00,0.759,,1
RD,I,29,99,20,12128,1,7,1,113,20080911,0:00,2.342,,1
RD,I,29,99,20,12128,1,7,1,113,20080912,0:00,1.559,,1
RD,I,29,99,20,12128,1,7,1,113,20080913,0:00,0.471,,1
RD,I,29,99,20,12128,1,7,1,113,20080914,0:00,1.198,,1
RD,I,29,99,20,12128,1,7,1,113,20080915,0:00,0.021,,1
RD,I,29,99,20,12128,1,7,1,113,20080916,0:00,0.261,,1
RD,I,29,99,20,12128,1,7,1,113,20080917,0:00,0.119,,1
RD,I,29,99,20,12128,1,7,1,113,20080918,0:00,0.371,,1
RD,I,29,99,20,12128,1,7,1,113,20080919,0:00,1.338,,1
RD,I,29,99,20,12128,1,7,1,113,20080920,0:00,1.762,,1
RD,I,29,99,20,12128,1,7,1,113,20080921,0:00,0.794,,1
RD,I,29,99,20,12128,1,7,1,113,20080922,0:00,1.423,,1
RD,I,29,99,20,12128,1,7,1,113,20080923,0:00,1.663,,1
RD,I,29,99,20,12128,1,7,1,113,20080924,0:00,0.262,,1
RD,I,29,99,20,12128,1,7,1,113,20080925,0:00,0.225,,1
RD,I,29,99,20,12128,1,7,1,113,20080926,0:00,0.027,,1
RD,I,29,99,20,12128,1,7,1,113,20080927,0:00,0.003,,1
RD,I,29,99,20,12128,1,7,1,113,20080928,0:00,0.106,,1
RD,I,29,99,20,12128,1,7,1,113,20080929,0:00,0.412,,1
RD,I,29,99,20,12128,1,7,1,113,20080930,0:00,0.028,,1
RD,I,29,99,20,12128,1,7,1,113,20081001,0:00,0.027,,1
RD,I,29,99,20,12128,1,7,1,113,20081002,0:00,0.063,,1
RD,I,29,99,20,12128,1,7,1,113,20081003,0:00,,AN,1
RD,I,29,99,20,12128,1,7,1,113,20081004,0:00,0.92,,1
RD,I,29,99,20,12128,1,7,1,113,20081005,0:00,1.04,,1
RD,I,29,99,20,12128,1,7,1,113,20081006,0:00,3.317,,1
RD,I,29,99,20,12128,1,7,1,113,20081007,0:00,2.151,,1
RD,I,29,99,20,12128,1,7,1,113,20081008,0:00,0.081,,1
RD,I,29,99,20,12128,1,7,1,113,20081009,0:00,0.247,,1
RD,I,29,99,20,12128,1,7,1,113,20081010,0:00,1.493,,1
RD,I,29,99,20,12128,1,7,1,113,20081011,0:00,1.148,,1
RD,I,29,99,20,12128,1,7,1,113,20081012,0:00,1.497,,1
RD,I,29,99,20,12128,1,7,1,113,20081013,0:00,2.146,,1
RD,I,29,99,20,12128,1,7,1,113,20081014,0:00,0.383,,1
RD,I,29,99,20,12128,1,7,1,113,20081015,0:00,0.722,,1
RD,I,29,99,20,12128,1,7,1,113,20081016,0:00,0.207,,1
RD,I,29,99,20,12128,1,7,1,113,20081017,0:00,0.115,,1
RD,I,29,99,20,12128,1,7,1,113,20081018,0:00,,AN,1
RD,I,29,99,20,12128,1,7,1,113,20081019,0:00,0.549,,1
RD,I,29,99,20,12128,1,7,1,113,20081020,0:00,0.048,,1
RD,I,29,99,20,12128,1,7,1,113,20081021,0:00,0.877,,1
RD,I,29,99,20,12128,1,7,1,113,20081022,0:00,7.796,,1
RD,I,29,99,20,12128,1,7,1,113,20081023,0:00,1.979,,1
RD,I,29,99,20,12128,1,7,1,113,20081024,0:00,0.511,,1
RD,I,29,99,20,12128,1,7,1,113,20081025,0:00,0.286,,1
RD,I,29,99,20,12128,1,7,1,113,20081026,0:00,0.014,,1
RD,I,29,99,20,12128,1,7,1,113,20081027,0:00,0.04,,1
RD,I,29,99,20,12128,1,7,1,113,20081028,0:00,0.053,,1
RD,I,29,99,20,12128,1,7,1,113,20081029,0:00,0.1,,1
RD,I,29,99,20,12128,1,7,1,113,20081030,0:00,1.159,,1
RD,I,29,99,20,12128,1,7,1,113,20081031,0:00,1.936,,1
RD,I,29,99,20,12128,1,7,1,113,20081101,0:00,1.736,,1
RD,I,29,99,20,12128,1,7,1,113,20081102,0:00,1.762,,1
RD,I,29,99,20,12128,1,7,1,113,20081103,0:00,2.555,,1
RD,I,29,99,20,12128,1,7,1,113,20081104,0:00,1.376,,1
RD,I,29,99,20,12128,1,7,1,113,20081105,0:00,4.31,,1
RD,I,29,99,20,12128,1,7,1,113,20081106,0:00,0.453,,1
RD,I,29,99,20,12128,1,7,1,113,20081107,0:00,0.165,,1
RD,I,29,99,20,12128,1,7,1,113,20081108,0:00,0.069,,1
RD,I,29,99,20,12128,1,7,1,113,20081109,0:00,0.061,,1
RD,I,29,99,20,12128,1,7,1,113,20081110,0:00,1.645,,1
RD,I,29,99,20,12128,1,7,1,113,20081111,0:00,2.77,,1
RD,I,29,99,20,12128,1,7,1,113,20081112,0:00,1.506,,1
RD,I,29,99,20,12128,1,7,1,113,20081113,0:00,0.943,,1
RD,I,29,99,20,12128,1,7,1,113,20081114,0:00,0.095,,1
RD,I,29,99,20,12128,1,7,1,113,20081115,0:00,0.04,,1
RD,I,29,99,20,12128,1,7,1,113,20081116,0:00,0.088,,1
RD,I,29,99,20,12128,1,7,1,113,20081117,0:00,0.046,,1
RD,I,29,99,20,12128,1,7,1,113,20081118,0:00,1.002,,1
RD,I,29,99,20,12128,1,7,1,113,20081119,0:00,0.125,,1
RD,I,29,99,20,12128,1,7,1,113,20081120,0:00,0.053,,1
RD,I,29,99,20,12128,1,7,1,113,20081121,0:00,0.742,,1
RD,I,29,99,20,12128,1,7,1,113,20081122,0:00,0.515,,1
RD,I,29,99,20,12128,1,7,1,113,20081123,0:00,0.636,,1
RD,I,29,99,20,12128,1,7,1,113,20081124,0:00,0.061,,1
RD,I,29,99,20,12128,1,7,1,113,20081125,0:00,0.626,,1
RD,I,29,99,20,12128,1,7,1,113,20081126,0:00,1.429,,1
RD,I,29,99,20,12128,1,7,1,113,20081127,0:00,0.097,,1
RD,I,29,99,20,12128,1,7,1,113,20081128,0:00,0.149,,1
RD,I,29,99,20,12128,1,7,1,113,20081129,0:00,1.542,,1
RD,I,29,99,20,12128,1,7,1,113,20081130,0:00,0.051,,1
RD,I,29,99,20,12128,1,7,1,113,20081201,0:00,0.05,,1
RD,I,29,99,20,12128,1,7,1,113,20081202,0:00,0.251,,1
RD,I,29,99,20,12128,1,7,1,113,20081203,0:00,0.083,,1
RD,I,29,99,20,12128,1,7,1,113,20081204,0:00,0.043,,1
RD,I,29,99,20,12128,1,7,1,113,20081205,0:00,0.195,,1
RD,I,29,99,20,12128,1,7,1,113,20081206,0:00,0.046,,1
RD,I,29,99,20,12128,1,7,1,113,20081207,0:00,1.414,,1
RD,I,29,99,20,12128,1,7,1,113,20081208,0:00,1.708,,1
RD,I,29,99,20,12128,1,7,1,113,20081209,0:00,0.273,,1
RD,I,29,99,20,12128,1,7,1,113,20081210,0:00,,AN,1
RD,I,29,99,20,12128,1,7,1,113,20081211,0:00,0.087,,1
RD,I,29,99,20,12128,1,7,1,113,20081212,0:00,0.517,,1
RD,I,29,99,20,12128,1,7,1,113,20081213,0:00,0.754,,1
RD,I,29,99,20,12128,1,7,1,113,20081214,0:00,0.204,,1
RD,I,29,99,20,12128,1,7,1,113,20081215,0:00,0.046,,1
RD,I,29,99,20,12128,1,7,1,113,20081216,0:00,0.086,,1
RD,I,29,99,20,12128,1,7,1,113,20081217,0:00,0.338,,1
RD,I,29,99,20,12128,1,7,1,113,20081218,0:00,1.052,,1
RD,I,29,99,20,12128,1,7,1,113,20081219,0:00,0.158,,1
RD,I,29,99,20,12128,1,7,1,113,20081220,0:00,0.375,,1
RD,I,29,99,20,12128,1,7,1,113,20081221,0:00,0.043,,1
RD,I,29,99,20,12128,1,7,1,113,20081222,0:00,0.751,,1
RD,I,29,99,20,12128,1,7,1,113,20081223,0:00,0.832,,1
RD,I,29,99,20,12128,1,7,1,113,20081224,0:00,0.259,,1
RD,I,29,99,20,12128,1,7,1,113,20081225,0:00,0.388,,1
RD,I,29,99,20,12128,1,7,1,113,20081226,0:00,0.32,,1
RD,I,29,99,20,12128,1,7,1,113,20081227,0:00,,AN,1
RD,I,29,99,20,12128,1,7,1,113,20081228,0:00,0.014,,1
RD,I,29,99,20,12128,1,7,1,113,20081229,0:00,0.047,,1
RD,I,29,99,20,12128,1,7,1,113,20081230,0:00,0.124,,1
RD,I,29,99,20,12128,1,7,1,113,20081231,0:00,0.074,,1
RD,I,29,99,20,12128,2,7,1,113,20080403,0:00,,AM,3
RD,I,29,99,20,12128,2,7,1,113,20080406,0:00,5.116,,3
RD,I,29,99,20,12128,2,7,1,113,20080409,0:00,0.224,,3
RD,I,29,99,20,12128,2,7,1,113,20080412,0:00,0.015,,3
RD,I,29,99,20,12128,2,7,1,113,20080415,0:00,0.845,,3
RD,I,29,99,20,12128,2,7,1,113,20080418,0:00,1.414,,3
RD,I,29,99,20,12128,2,7,1,113,20080421,0:00,6.245,,3
RD,I,29,99,20,12128,2,7,1,113,20080424,0:00,1.287,,3
RD,I,29,99,20,12128,2,7,1,113,20080427,0:00,0.043,,3
RD,I,29,99,20,12128,2,7,1,113,20080430,0:00,1.138,,3
RD,I,29,99,20,12128,2,7,1,113,20080503,0:00,0.108,,3
RD,I,29,99,20,12128,2,7,1,113,20080506,0:00,0.534,,3
RD,I,29,99,20,12128,2,7,1,113,20080509,0:00,0.104,,3
RD,I,29,99,20,12128,2,7,1,113,20080512,0:00,1.015,,3
RD,I,29,99,20,12128,2,7,1,113,20080515,0:00,0.058,,3
RD,I,29,99,20,12128,2,7,1,113,20080518,0:00,0.024,,3
RD,I,29,99,20,12128,2,7,1,113,20080521,0:00,0.081,,3
RD,I,29,99,20,12128,2,7,1,113,20080524,0:00,1.257,,3
RD,I,29,99,20,12128,2,7,1,113,20080527,0:00,0.189,,3
RD,I,29,99,20,12128,2,7,1,113,20080530,0:00,0.347,,3
RD,I,29,99,20,12128,2,7,1,113,20080602,0:00,0.92,,3
RD,I,29,99,20,12128,2,7,1,113,20080605,0:00,0.426,,3
RD,I,29,99,20,12128,2,7,1,113,20080608,0:00,0.973,,3
RD,I,29,99,20,12128,2,7,1,113,20080611,0:00,1.055,,3
RD,I,29,99,20,12128,2,7,1,113,20080614,0:00,0.23,,3
RD,I,29,99,20,12128,2,7,1,113,20080617,0:00,0.001,,3
RD,I,29,99,20,12128,2,7,1,113,20080620,0:00,0.59,,3
RD,I,29,99,20,12128,2,7,1,113,20080623,0:00,0.024,,3
RD,I,29,99,20,12128,2,7,1,113,20080626,0:00,0.087,,3
RD,I,29,99,20,12128,2,7,1,113,20080629,0:00,0.007,,3
RD,I,29,99,20,12128,2,7,1,113,20080702,0:00,,AM,3
RD,I,29,99,20,12128,2,7,1,113,20080705,0:00,1.063,,3
RD,I,29,99,20,12128,2,7,1,113,20080708,0:00,,AM,3
RD,I,29,99,20,12128,2,7,1,113,20080711,0:00,1.345,,3
RD,I,29,99,20,12128,2,7,1,113,20080714,0:00,0.001,,3
RD,I,29,99,20,12128,2,7,1,113,20080717,0:00,2.289,,3
RD,I,29,99,20,12128,2,7,1,113,20080720,0:00,0.001,,3
RD,I,29,99,20,12128,2,7,1,113,20080723,0:00,0.127,,3
RD,I,29,99,20,12128,2,7,1,113,20080726,0:00,0.29,,3
RD,I,29,99,20,12128,2,7,1,113,20080729,0:00,0.667,,3
RD,I,29,99,20,12128,2,7,1,113,20080801,0:00,0.01,,3
RD,I,29,99,20,12128,2,7,1,113,20080804,0:00,0.442,,3
RD,I,29,99,20,12128,2,7,1,113,20080807,0:00,0.015,,3
RD,I,29,99,20,12128,2,7,1,113,20080810,0:00,0.102,,3
RD,I,29,99,20,12128,2,7,1,113,20080813,0:00,0.055,,3
RD,I,29,99,20,12128,2,7,1,113,20080816,0:00,0.101,,3
RD,I,29,99,20,12128,2,7,1,113,20080819,0:00,0.187,,3
RD,I,29,99,20,12128,2,7,1,113,20080822,0:00,1.371,,3
RD,I,29,99,20,12128,2,7,1,113,20080825,0:00,0.004,,3
RD,I,29,99,20,12128,2,7,1,113,20080828,0:00,,AM,3
RD,I,29,99,20,12128,2,7,1,113,20080831,0:00,0.702,,3
RD,I,29,99,20,12128,2,7,1,113,20080903,0:00,0.084,,3
RD,I,29,99,20,12128,2,7,1,113,20080906,0:00,0.224,,3
RD,I,29,99,20,12128,2,7,1,113,20080909,0:00,0.034,,3
RD,I,29,99,20,12128,2,7,1,113,20080912,0:00,1.337,,3
RD,I,29,99,20,12128,2,7,1,113,20080915,0:00,0.006,,3
RD,I,29,99,20,12128,2,7,1,113,20080918,0:00,0.347,,3
RD,I,29,99,20,12128,2,7,1,113,20080921,0:00,0.683,,3
